account_name,caption,comment_count,share_count,like_count,platform,hashtags,mentions,engagement_score,caption_length,word_count,sentiment_score,hashtag_count,mention_count
OREO,Abrimos Oreo debate: ¿Cuál es el tiempo perfecto para remojar una Oreo? Los leemos 👀,2,1,34,Facebook,,,37,84,15,0.0,0,0
OREO,Y ustedes… ¿Cuánto tiempo dejan remojando una galleta en la leche? 🤔,16,2,58,Facebook,,,76,68,12,0.0,0,0
OREO,No puedes negar que todos los caminos llevan a Oreo 😝,11,2,50,Facebook,,,63,53,11,0.0,0,0
OREO,Ingredientes: • 150gr de harina • 60ml de leche • 1 huevo• 50gr de mantequilla derretida • 1 cucharada de azúcar• 1 pizca de salReceta: 1. Mezcla los ingredientes secos2. Agrega el huevo y la leche y mezcla hasta que quede uniforme 3. Sumerge las oreo hasta que queden bien cubiertas 4. En aceite caliente agrega las oreo y retira cuando estén doradas 5. Espolvorea azucar pulverizada Comenta si te diste el gustico y etiquétanos para ver qué tal te quedaron!​ 🙌,49,15,95,Facebook,,,159,462,82,0.0,0,0
OREO,¿Lo descubriste? 🤔,33,2,85,Facebook,,,120,18,3,0.0,0,0
OREO,"No nos mientas…​

Esta también es tu combinación favorita​ 💕",90,21,940,Facebook,,,1051,60,10,0.0,0,0
OREO,Toma un screenshot y compártenos cómo quedó tu Oreo para saber cuál es tu match ideal​​ 💕,40,10,101,Facebook,,,151,89,17,0.0,0,0
OREO,"Si, viste bien, son las nuevas Oreo Edición Limitada con Selena. 💕

#oreo #SelenaGomez #OreoSelenaGomez #selenator",174,78,2295,Facebook,,,2547,114,16,0.0,0,0
OREO,"Presentamos las exclusivas galletas Oreo x Selena Gómez con Chocolate, crema de canela y leche condensada. 💕

#oreo #SelenaGomez #selenator #OreoSelenaGomez",123,216,1580,Facebook,,,1919,156,21,0.0,0,0
OREO,"¡Las nuevas galletas Oreo creadas por Selena están aquí! Spoileralert: ¡Son un HIT! 💕

#oreo #selenagomez #Selenators #SelenatorForever",258,287,3953,Facebook,,,4498,135,18,0.0,0,0
OREO,Presentamos las exclusivas galletas Oreo x Selena Gómez con Chocolate y crema de canela y leche condensada. ✨,119,253,1734,Facebook,,,2106,109,18,0.0,0,0
OREO,¡Las nuevas galletas Oreo creadas por Selena están aquí! Spoileralert: ¡Son un HIT!​ ✨,232,339,3071,Facebook,,,3642,86,14,0.0,0,0
OREO,Hard launch 9/2,33,22,103,Facebook,,,158,15,3,-0.2916666666666667,0,0
OREO,Comenta aquí si lograste atrapar la Oreo 💙 #Centroamérica #oreo #antojo #cravings,16,10,112,Facebook,,,138,81,12,0.0,0,0
OREO,"¡Feliz cumpleaños a la que se come la Oreo de la mejor manera! 🎈💅

#selena #oreoselenagomez #selenator #oreo",106,141,4982,Facebook,,,5229,108,18,0.0,0,0
OREO,"Jaque mate al antojo ♟️​

#centroamerica #antojo #JaqueMate",8,11,84,Facebook,,,103,59,8,0.0,0,0
OREO,"Cuéntennos, ¿cuál es la combinación más rara que han hecho con Oreo​? 👇

#oreo #galletas #cookie #foodlover",30,4,72,Facebook,,,106,107,17,0.0,0,0
OREO,"Las reuniones de 12 a 3 no nos las perdemos por nada del mundooo 💙

 #happiness #oreo #antojo #cronograma",8,1,48,Facebook,,,57,105,19,0.7,0,0
OREO,Por más momentos chéveres junto a Oreo 💙​#oreo #centroamerica #fyp #golden,14,5,67,Facebook,,,86,74,11,0.3,0,0
OREO,"Yo soy bien del 3, la verdad 🙈 ​

#oreo #postres #antojos #craving",54,14,117,Facebook,,,185,66,13,0.0,0,0
OREO,Reto: No antojarse.​Obstáculo: Esta receta de Oreo 💙#oreo #centroamerica #fyp #helados🍦 #recetas,19,12,105,Facebook,,,136,96,12,0.0,0,0
OREO,"Con Oreo Golden, las horas son mucho más chéveres 🟡​

 #antojo #happiness #oreo #goldenhour",7,7,72,Facebook,,,86,91,14,0.5,0,0
OREO,"El tercero siempreee​ 🤩

 #happiness #antojo #oreo #felicidad",27,9,81,Facebook,,,117,61,8,0.7,0,0
OREO,"A veces eres del Team Golden, otras del Team Chocolate…​

¿Y si mejor te tiras por las dos? 😎​

#oreo #centroamerica #antojos #team",19,8,78,Facebook,,,105,131,23,0.3,0,0
OREO,"Es la hora de abrir un paquete de Oreo… y no parar​ 🤩

#oreo #antojo #happiness",12,4,49,Facebook,,,65,79,16,0.7,0,0
OREO,"Oreo + Minecraft = el lugar más épico del mundo 🌎

 #Videojuegos #oreo #minecraft #peliculas #sorteo",8,2,87,Facebook,,,97,100,16,0.0,0,0
OREO,"Cuéntanos, ¿cuál es tu galleta favorita? La haremos cuadrada​ ⬛⬜

 #minecraft #Videojuegos #peliculas #oreo #sorteo",43,7,118,Facebook,,,168,115,15,0.0,0,0
OREO,"¿Listos para jugar en la pantalla grande? 🎮✨ Solo en cines con la película de Minecraft.​

#minecraft #peliculas #Videojuegos #oreo #sorteo",7,6,70,Facebook,,,83,139,21,0.0,0,0
OREO,"Esta vez no hay pistas​ 👀

 #Videojuegos #peliculas #oreo #minecraft",110,6,183,Facebook,,,299,68,10,0.0,0,0
Wendy's,i see a $8 JBC meal deal in ur future 🔮✨,136,29,264,Facebook,,,429,40,11,0.0,0,0
Wendy's,so fresh you wish,335,134,1643,Facebook,,,2112,17,4,0.3,0,0
Wendy's,ACCORDING TO THIS CLOCK IT’S ALWAYS SECONDS 🤣,303,20,294,Facebook,,,617,45,8,0.0,0,0
Wendy's,WHEN I WaS A LITTLE  I ALLWAYS WENT TO THE WENDYS AFTER ScHOOL ON 22ND STREEET AND SIT IN THE SUNRoOM WITH A DAVE’S SINGLE O I DON’T HAVE TO EaT ALL OF MY MOTHER’S COOKING!,770,106,2521,Facebook,,,3397,172,36,-0.13839285714285715,0,0
Wendy's,Stay informed diva,359,455,4298,Facebook,,,5112,18,3,0.0,0,0
Wendy's,"BOB ASkED IF HE WAS MY HoNEY SO I SAID “I ALREADY HAVE a HONEY, BUDDY! 🤣🤣🤣🤣",164,52,847,Facebook,,,1063,75,17,0.0,0,0
Wendy's,They didn’t leave any files,599,622,9433,Facebook,,,10654,27,5,0.0,0,0
Wendy's,OMG! THIS BOY MADE A WENDY'S MEAL OUT OF SAND!!! 👍AND SHARE!!!,194,37,452,Facebook,,,683,62,12,0.0,0,0
Wendy's,HAVING POTLUCK WHICH SHOULD I BRING?//?? 🤔🤔🤔🤔🤔🙏,228,21,291,Facebook,,,540,47,7,0.0,0,0
Wendy's,"HELp dID JARGONS DOWNLOAD A WITCH ON THIS,,COMPUTER/??? 😡😡😡😡🙏🙏",354,33,438,Facebook,,,825,62,9,0.0,0,0
Wendy's,DELTE THIS HELP,199,144,1015,Facebook,,,1358,15,3,0.0,0,0
Wendy's,"ALL WE HAD WAS BAG,,🤔🤔🤔🙏🙏",487,95,1701,Facebook,,,2283,25,5,0.0,0,0
Wendy's,"beATIFUL PHOTO BREATHETAKING!!1 I WANT TO TRY THIS LOCATION WHILE WE,RE IN FLORIDA,, it wouLD BE SUCH A BLESSING .😇😇😇🐬🐬🐬🐬",345,104,1485,Facebook,,,1934,121,20,0.0,0,0
Wendy's,"HAVE YOU SEEN THIS BUGRER?

IT LOOK GOOD!!1",402,24,493,Facebook,,,919,43,8,0.0,0,0
Wendy's,LooK at tHE NEwEst EDiTion to MY GaRdeN. They’Re Called Taki FueGO ChicKEn SAndWiches 😍,189,29,518,Facebook,,,736,87,15,-0.6,0,0
Wendy's,HaD TO GET ON HERE ANd SAY THAT MY NEW OBSESSION IS THIS TAKIS FUEGO SANDWICH,446,28,559,Facebook,,,1033,77,16,0.13636363636363635,0,0
Wendy's,WHY DO YOU THINK THAT THIS TAKIS FUEGO IS JUST SO INTENSEEE MY TONGUE NEEDS A FROSTY RIGHT NOW,320,85,1152,Facebook,,,1557,94,19,0.2857142857142857,0,0
Wendy's,NEVER SETTLE FOR LESS ✍️ 😘💋,425,59,1360,Facebook,,,1844,27,6,-0.16666666666666666,0,0
Wendy's,THe JARGON mY JARGON SENDS me Ugh HE KEEPS Me YoUnG 🤣🤣🤣🤣,355,34,494,Facebook,,,883,56,12,0.1,0,0
Domino's Pizza,"run to https://www.quikly.com/dominos/s/apMXEgDo for your chance to win free pizza for a YEAR! 🍕

NO PURCHASE NECESSARY. Open to legal residents of the 50 United States and D.C. 13 years and older. Giveaway ends no later than 10/15/25 at 11:59 p.m. ET. For complete terms and conditions, including prize descriptions, visit https://www.quikly.com/q/dVwhZAP/terms Void where prohibited. Free pizza for a year awarded in the form of five $100 e-gift cards.",185,68,575,Facebook,,,828,454,69,0.24074074074074078,0,0
Domino's Pizza,because why not,572,66,634,Facebook,,,1272,15,3,0.0,0,0
Domino's Pizza,it’s pretty neat,398,32,376,Facebook,,,806,16,3,0.25,0,0
Domino's Pizza,just gonna leave this here,571,596,3923,Facebook,,,5090,26,5,0.0,0,0
Domino's Pizza,new bread bite flavors just dropped 👀,426,86,602,Facebook,,,1114,37,7,0.13636363636363635,0,0
Domino's Pizza,my brain always wins tbh 🍕,373,112,570,Facebook,,,1055,26,6,0.3,0,0
Domino's Pizza,it's a lava story baby just say yes,130,92,1032,Facebook,,,1254,35,8,0.0,0,0
Domino's Pizza,usually solves all my problems 🤷‍♀️,559,65,564,Facebook,,,1188,35,6,-0.25,0,0
Domino's Pizza,hanging on by a cheese string 🥀,301,68,638,Facebook,,,1007,31,7,0.0,0,0
Domino's Pizza,"hurry to https://www.quikly.com/dominos/s/kKYeYGLK for your chance to win free pizza for a YEAR! 

*NO PURCHASE NECESSARY. Open to legal residents of the 50 United States and D.C. 13 years and older. Giveaway ends no later than 7/30/25 at 11:59 p.m. ET. For complete terms and conditions, including prize descriptions, visit  https://www.quikly.com/q/yLphArM/terms. Void where prohibited. Free pizza for a year awarded in the form of five $100 e-gift cards.",436,55,642,Facebook,,,1133,457,68,0.24074074074074078,0,0
Domino's Pizza,"now that we know you’re not a robot, order any pizza, any toppings, for just $9.99 each online. 🤖🍕",664,118,897,Facebook,,,1679,98,19,0.0,0,0
Domino's Pizza,"drop your orders, i wanna try them out",405,51,459,Facebook,,,915,38,8,0.0,0,0
Domino's Pizza,A price so low you'd think it's 1999. But it's not. It's only $9.99.,214,905,656,Facebook,,,1775,68,14,0.0,0,0
KFC,"Who needs candy when you’ve got crispy chicken? 👀🍗

From now until Oct. 31, KFC Rewards Members are getting frighteningly good deals — including 50% off a 12-piece bucket, a free Classic Chicken Sandwich with a $10 purchase, and even more daily surprises you won’t want to miss.

Join KFC Rewards today and celebrate Halloween the finger lickin’ good way.",40,12,138,Facebook,,,190,355,60,0.15833333333333333,0,0
KFC,og honey bbq is back so yes life feels this good again,102,42,339,Facebook,,,483,54,12,0.35,0,0
KFC,like oh! let’s make fun of the brand who took a risk and put themselves out there creatively,314,29,526,Facebook,,,869,92,18,0.4,0,0
KFC,WILL THAT BE ALL?,632,179,736,Facebook,,,1547,17,4,0.0,0,0
KFC,some sandwiches are just built different,117,57,2546,Facebook,,,2720,40,6,0.0,0,0
KFC,look at those wiiiiiings and weeeeeedges 😩,149,30,501,Facebook,,,680,42,7,0.0,0,0
KFC,when he deserves a little treat,232,63,834,Facebook,,,1129,31,6,-0.1875,0,0
KFC,they asked how big our KFC chicken sandwich is. we just showed ‘em this.,229,64,498,Facebook,,,791,72,14,-0.3,0,0
KFC,never give up 🤞,787,55,794,Facebook,,,1636,15,4,0.0,0,0
KFC,"you asked (a lot), and we listened. wedges are back.",22887,78721,93846,Facebook,,,195454,52,10,0.0,0,0
KFC,"kinda makes you wonder. 🤔🤨
p.s. pickle chips are here, but not forever.",379,87,993,Facebook,,,1459,71,13,0.0,0,0
KFC,#STANDWITHCOLONEL,203,46,390,Facebook,,,639,17,1,0.0,0,0
KFC,THE COLONEL’S ALWAYS GOT AN EYE ON YOU. 🤨 HE KNOWS WHAT YOU’VE BEEN EATING AND HE’S NOT IMPRESSED.,137,58,658,Facebook,,,853,98,19,-0.5,0,0
KFC,"🟠🟢🔵 Just like our $7 Fill Ups, #F1TheMovie is the ultimate comeback story of the summer. 

Follow us on Letterboxd to see what else we got cookin’ - and don’t forget to catch #F1TheMovie now in theaters",150,91,412,Facebook,,,653,202,37,0.0,0,0
KFC,"Look closer. 👀 🍗
This is your sign to get tickets to see #F1TheMovie bc the nugget told you to. Now playing in theaters.",128,29,373,Facebook,,,530,120,24,0.0,0,0
KFC,"A comeback like no other. Dig into a $7 Fill Up, then race to see #F1TheMovie out June 27. Tickets on sale now.🍗 🏎️",352,164,888,Facebook,,,1404,115,24,0.0625,0,0
KFC,out of all the menu items @nytgames…,41,13,189,Facebook,,,243,36,7,0.0,0,0
KFC,"You're one bite away from greatness. 

Try the delicious Chicken & Waffles today for only $7. 

Available until 6/1",409,75,723,Facebook,,,1207,115,19,0.2,0,0
KFC,"Original recipe chicken and warm fluffy waffles? 

Yeah, your tastebuds have been waiting for this moment 🤩",81,29,345,Facebook,,,455,107,17,0.04375,0,0
KFC,"Drizzle it like you're fancy or dunk it like you mean it 

Just do it by 6/1 🧇😮‍💨",126,54,575,Facebook,,,755,81,18,-0.3125,0,0
KFC,Original Recipe chicken and waffles. Can't get better than this. Don't miss out. 🍗🧇,184,42,379,Facebook,,,605,83,14,0.09166666666666667,0,0
KFC,"Some duos are all talk. This one is all flavor. 

Chicken & Waffles for just $7. Only at KFC 🍗🧇",182,96,509,Facebook,,,787,95,20,-0.3,0,0
KFC,"You asked for it, so we brought it back.

Chicken & Waffles for just $7. Only at KFC. 🍗🧇",256,106,634,Facebook,,,996,88,19,-0.19999999999999998,0,0
KFC,"Dunk It. Sauce It. Spin It. Wear It. 

We've got your Dunk It Bucket merch covered at kfcshop.com",222,29,500,Facebook,,,751,97,18,0.0,0,0
KFC,"Not a prank. It’s here. And it’s Finger Lickin’ Good. 

@hismile x KFC is available now, while supplies last. Only at https://us.hismileteeth.com/pages/kfc #KFCxHismile 🍗🪥",722,363,1873,Facebook,,,2958,171,24,0.275,0,0
KFC,They say love is about sharing. But not this chicken. Not today.,451,45,440,Facebook,,,936,64,12,-0.04999999999999999,0,0
KFC,"Our Mike's Hot Honey collab is irresistibly hot, sweet and spicy. 🌶️ If only everyone could be this consistent.",248,56,522,Facebook,,,826,111,19,0.22000000000000003,0,0
Subway,"What if we Kissed in a 2000s subway?

#Datenight",63,17,237,Facebook,,,317,48,9,0.0,0,0
Subway,"Just me and the sub I invented at age 10 against the world 😌

#Subway #SubwaySandwich #SubwayOrder",55,23,181,Facebook,,,259,98,17,0.0,0,0
Subway,"Drop your new order in the comments👀

#Subway #SubwaySandwich #SubwayOrder",368,125,392,Facebook,,,885,74,10,0.13636363636363635,0,0
Subway,"Hold on let me bring back this aesthetic rq 

#Nostalgia #Subway #90s",123,27,716,Facebook,,,866,69,12,0.0,0,0
Subway,"A moment of appreciation for the subs we chose when we were young and free.

#Subway #Fresh #Nostalgia #90sKid",61,12,148,Facebook,,,221,110,19,0.26666666666666666,0,0
Subway,"Let's go somewhere fancy tn

#Datenight #LoveIsReal",99,28,300,Facebook,,,427,51,7,0.0,0,0
Subway,"9-year-old you had taste.

#Subway #Fresh #Nostalgia #90sKid",54,18,208,Facebook,,,280,60,8,0.3,0,0
Subway,"Good news, there’s a bun in the oven!  

#lifelongpartners #sub #subway",171,34,325,Facebook,,,530,71,11,0.875,0,0
Subway,"I promise I’ll keep this between you and me.

#subwayorders #suborder #crazyorders #cringe",228,32,241,Facebook,,,501,90,13,0.0,0,0
Subway,"Unlimited toppings. Limited bread space. It’s a dilemma as old as time (or Subway).

#Subway #Sandwich #Lunch #DIYSandwich",70,19,219,Facebook,,,308,122,18,0.01428571428571429,0,0
Subway,"We listen and we don’t judge 🙂‍↕️

#subway #condiment #protein",131,31,260,Facebook,,,422,62,10,0.0,0,0
Subway,"If you love something you let it go.

#real #love #footlong #cantgowrong",129,43,409,Facebook,,,581,72,12,0.625,0,0
Subway,"Shhhh! This sub is resting after a long day of being protein packed.

#subway #subwayorder #kawaii",41,23,164,Facebook,,,228,98,16,-0.05,0,0
Subway,trust issues? not with our BOGO1 deal,128,36,289,Facebook,,,453,37,7,0.0,0,0
Subway,TA DAAAAAAA ✨,103,42,465,Facebook,,,610,13,3,0.0,0,0
Subway,"Nothing better than ordering the meal that matches the position.

#horizontal #relaxing #comfort #subway",108,101,428,Facebook,,,637,104,14,0.5,0,0
Subway,"Is this why people have ‘Subway clothes’ and ‘bed clothes’?🤔🤷‍♀️

#SubwayOrder #SubwaySandwich #SubwayMenu",62,29,300,Facebook,,,391,106,13,0.0,0,0
Subway,"A simpler time maybe, still the same smell.  

#rareaesthetic #subway #rememberwhen",43,15,158,Facebook,,,216,83,11,0.0,0,0
Subway,You could never do wrong by me.,19,8,98,Facebook,,,125,31,7,-0.5,0,0
Subway,"Bulking season is so back😌 Fresh Fit® 20 grams of protein is so in.

#highprotein #bulkseason #grindset #lion #lioness",117,34,423,Facebook,,,574,118,19,0.3,0,0
Subway,You walk in a room and everyone drools.,31,19,188,Facebook,,,238,39,8,0.0,0,0
Subway,"🫳🎤so much protein and good stuff, you could write a song about it.",52,22,231,Facebook,,,305,66,13,0.44999999999999996,0,0
Subway,"Your Subway order and favorite artist have a lot in common. They're timeless. 

#Subway #Showgirl #nostalgic #meme",285,239,1976,Facebook,,,2500,114,17,-0.09999999999999999,0,0
Subway,Would you? What if it was your favorite showgirl living her life? 👇 #subway #music #showgirl #newrelease,76,9,257,Facebook,,,342,104,17,0.5,0,0
Subway,"Another Fresh Take: Fresh Fit® Chicken and Avocado has 20+g of protein 💪

Try the NEW Fresh Fit® menu today!",43,27,240,Facebook,,,310,108,20,0.10227272727272727,0,0
Subway,"Take a midweek break with our NEW Fresh Fit menu. Protein-packed subs that help fill you up without stopping you in your tracks.

Fresh Fit® subs refer to 6"" subs on multigrain bread.",69,21,153,Facebook,,,243,183,33,0.2840909090909091,0,0
Subway,We are on our protein journey rn 🙂‍↕️,49,21,170,Facebook,,,240,37,8,0.0,0,0
Taco Bell,"new diablo sauce dropped with @mikeshothoney , pls text",2898,127,1156,Facebook,,,4181,55,9,0.13636363636363635,0,0
Taco Bell,nugget potluck,1078,106,710,Facebook,,,1894,14,2,0.0,0,0
Taco Bell,think you can handle caliente cantina chicken nacho fries?,516,113,631,Facebook,,,1260,58,9,-0.6,0,0
Taco Bell,outside? perfection. inside? perfection. new toasted cheddar street chalupas,2262,985,5797,Facebook,,,9044,76,9,0.06818181818181818,0,0
Taco Bell,is it hot in here or is it just the caliente cantina chicken menu? rewards members get early access now.,819,106,683,Facebook,,,1608,104,20,-0.08333333333333333,0,0
Taco Bell,WE PUT YOU IN OUR BIG GAME AD 👀Because you are what makes Taco Bell…Taco Bell,438,55,574,Facebook,,,1067,77,16,-0.2,0,0
Taco Bell,@ who you’re sharing cheesy dipping burritos with on 1/16,1156,184,1312,Facebook,,,2652,57,10,-0.5,0,0
Taco Bell,repeat after us: crispy chicken nuggets,6962,2642,10605,Facebook,,,20209,39,6,-0.6,0,0
Taco Bell,"double dip (we won’t tell). try our new crispy chicken nuggets with your choice of Hidden Valley™ Fire Ranch sauce, bell sauce, or jalapeño honey mustard sauce for a limited time starting on 12/19.",4891,2173,6298,Facebook,,,13362,197,34,-0.11695526695526694,0,0
Taco Bell,"turns out our fans are the main character. Rewards members head to the live más drive-thru cam for a digital photo strip and opt-in for an opportunity to be featured in our big game ad.
Tour dates 2-10pm:
12/3-12/5: 1604 S. La Brea Ave, Los Angeles, CA 
12/4-12/6: 17565 E Bagley Rd, Middleburg Heights, OH 
12/10-12/12: 310 Big Mac Drive, Cookeville, TN 
12/11-12/13: 15797 JFK Blvd, Houston, TX 
12/17-12/19: 116 W Rea Rd, Wauchula, FL",431,546,862,Facebook,,,1839,437,75,-0.016161616161616172,0,0
Taco Bell,here’s a blast from the past. the caramel apple empanada is back.,10313,9780,36260,Facebook,,,56353,65,12,-0.125,0,0
Taco Bell,who else is this old? relive the decades for a limited time.,2342,369,2398,Facebook,,,5109,60,12,0.01428571428571429,0,0
